Customer_ID,Gender,Age,Region,Account_Type,Transaction_Date,Transaction_Type,Amount,Loan_Status,Credit_Score,year,month,day,age_group,amount_levl,Txn_Flow,Region_Encoded
14066,Male,29,West,Current,2024-10-07,EMI,82096.0,0,751,2024,10,7,adult,high,Debit,4
11882,Female,57,North,Savings,2023-10-15,Withdrawal,2649.0,Rejected,727,2023,10,15,middle_age,low,Debit,2
11863,Male,18,North,Savings,2023-11-07,EMI,1327.0,Approved,772,2023,11,7,young,low,Debit,2
13987,Female,30,East,Current,2024-10-06,EMI,2887.0,Approved,381,2024,10,6,adult,low,Debit,1
12035,Male,64,West,Current,2023-10-17,Withdrawal,44023.0,Approved,307,2023,10,17,senior,medium,Debit,4
12750,Female,48,East,Savings,2024-11-24,Deposit,80944.0,Approved,898,2024,11,24,middle_age,high,Credit,1
11663,Female,66,West,Savings,2024-09-11,Loan,67376.0,Approved,666,2024,9,11,senior,high,Credit,4
12017,Male,38,West,Savings,2024-12-07,Withdrawal,0.0,Default,551,2024,12,7,adult,low,Debit,4
14410,Female,43,North,Savings,2023-11-13,Withdrawal,77213.0,Rejected,712,2023,11,13,middle_age,high,Debit,2
10175,Female,34,North,Current,2023-01-13,EMI,13777.0,Rejected,510,2023,1,13,adult,medium,Debit,2
14949,Male,42,West,Savings,2023-05-30,Withdrawal,45863.0,Default,566,2023,5,30,middle_age,medium,Debit,4
14288,Male,21,North,Current,2024-11-24,EMI,19787.0,Approved,761,2024,11,24,young,medium,Debit,2
11653,Female,40,East,Current,2024-05-31,Deposit,0.0,Approved,417,2024,5,31,adult,low,Credit,1
14601,Male,59,0,Savings,2023-04-14,Withdrawal,23485.0,Default,500,2023,4,14,middle_age,medium,Debit,0
10218,Male,38,North,Current,2024-11-18,Deposit,86030.0,Rejected,622,2024,11,18,adult,high,Credit,2
14581,Male,56,North,Current,2024-07-06,EMI,0.0,Approved,744,2024,7,6,middle_age,low,Debit,2
13966,Female,66,South,Savings,2024-10-14,Withdrawal,98956.0,Rejected,794,2024,10,14,senior,high,Debit,3
11445,Male,55,West,Current,2024-02-24,Loan,80756.0,Approved,420,2024,2,24,middle_age,high,Credit,4
10691,Female,67,South,Savings,2023-07-26,Withdrawal,8799.0,Rejected,413,2023,7,26,senior,low,Debit,3
12736,Female,68,South,Savings,2024-11-12,Deposit,47059.0,Approved,542,2024,11,12,senior,medium,Credit,3
12379,Male,54,South,Savings,2024-08-01,EMI,0.0,Approved,362,2024,8,1,middle_age,low,Debit,3
12858,Male,21,West,Savings,2023-10-04,Withdrawal,37735.0,Default,416,2023,10,4,young,medium,Debit,4
11107,Male,29,North,Savings,2023-04-05,Deposit,7918.0,Default,767,2023,4,5,adult,low,Credit,2
11704,Male,42,North,Savings,2023-08-01,EMI,10971.0,Rejected,478,2023,8,1,middle_age,medium,Debit,2
10819,Female,24,West,Savings,2024-09-11,Deposit,6618.0,Default,793,2024,9,11,young,low,Credit,4
11706,Female,35,South,Current,2023-04-10,Withdrawal,44408.0,Default,653,2023,4,10,adult,medium,Debit,3
10612,Female,62,West,Current,2023-11-17,Deposit,7829.0,Rejected,576,2023,11,17,senior,low,Credit,4
13064,Female,42,West,Current,2024-03-28,Loan,38874.0,Approved,368,2024,3,28,middle_age,medium,Credit,4
14990,Female,18,East,Current,2024-02-29,Withdrawal,45867.0,Default,831,2024,2,29,young,medium,Debit,1
13956,Female,37,East,Savings,2024-11-11,Withdrawal,24007.0,Approved,570,2024,11,11,adult,medium,Debit,1
10577,Male,46,South,Current,2023-02-22,Deposit,0.0,Approved,318,2023,2,22,middle_age,low,Credit,3
12195,Male,62,East,Current,2023-05-13,Deposit,0.0,Default,389,2023,5,13,senior,low,Credit,1
14575,Male,34,West,Current,2024-12-27,Withdrawal,17637.0,Approved,538,2024,12,27,adult,medium,Debit,4
11181,Female,64,East,Savings,2023-02-08,Deposit,0.0,Approved,663,2023,2,8,senior,low,Credit,1
10889,Female,66,North,Current,2023-03-08,EMI,48628.0,Default,512,2023,3,8,senior,medium,Debit,2
13338,Female,40,East,Savings,2023-04-23,EMI,53460.0,Approved,506,2023,4,23,adult,high,Debit,1
12025,Male,63,East,Savings,2024-04-30,Withdrawal,96987.0,Default,658,2024,4,30,senior,high,Debit,1
12838,Male,42,0,Savings,2024-12-23,Withdrawal,88657.0,Default,362,2024,12,23,middle_age,high,Debit,0
10818,Male,25,0,Savings,2024-03-21,EMI,15450.0,Rejected,599,2024,3,21,young,medium,Debit,0
13494,Female,32,North,Current,2024-02-02,EMI,9250.0,Approved,397,2024,2,2,adult,low,Debit,2
13674,Female,18,East,Current,2023-05-18,Deposit,23586.0,Approved,697,2023,5,18,young,medium,Credit,1
10209,Female,43,North,Current,2024-01-12,EMI,96279.0,0,705,2024,1,12,middle_age,high,Debit,2
10294,Female,30,East,Current,2024-03-27,Loan,12721.0,Approved,417,2024,3,27,adult,medium,Credit,1
11120,Female,22,North,Current,2023-10-22,Loan,8344.0,Approved,717,2023,10,22,young,low,Credit,2
13404,Female,62,West,Current,2024-10-19,Deposit,53689.0,Default,474,2024,10,19,senior,high,Credit,4
13356,Male,62,East,Current,2024-12-14,Withdrawal,98125.0,Approved,719,2024,12,14,senior,high,Debit,1
11265,Female,19,East,Savings,2024-05-11,EMI,57632.0,Rejected,637,2024,5,11,young,high,Debit,1
10991,Female,44,0,Current,2024-02-20,Deposit,73981.0,Default,840,2024,2,20,middle_age,high,Credit,0
12424,Male,55,East,Current,2023-01-19,Loan,64654.0,Rejected,397,2023,1,19,middle_age,high,Credit,1
13983,Female,59,South,Current,2024-11-15,EMI,0.0,Default,449,2024,11,15,middle_age,low,Debit,3
14329,Male,32,East,Current,2023-06-03,Deposit,33401.0,Default,624,2023,6,3,adult,medium,Credit,1
11808,Male,30,East,Savings,2024-05-16,EMI,1721.0,Approved,810,2024,5,16,adult,low,Debit,1
10354,Female,53,South,Current,2023-03-19,EMI,25715.0,Approved,444,2023,3,19,middle_age,medium,Debit,3
14904,Male,59,South,Current,2024-12-23,Withdrawal,57310.0,Approved,632,2024,12,23,middle_age,high,Debit,3
11659,Male,47,South,Current,2023-11-14,Loan,33669.0,Approved,401,2023,11,14,middle_age,medium,Credit,3
13245,Female,62,South,Current,2024-04-27,Loan,88017.0,Default,485,2024,4,27,senior,high,Credit,3
11490,Male,27,West,Current,2024-08-27,EMI,41875.0,Rejected,439,2024,8,27,adult,medium,Debit,4
13483,Male,65,East,Current,2024-10-08,Withdrawal,61763.0,Rejected,710,2024,10,8,senior,high,Debit,1
14088,Male,29,East,Current,2023-04-01,Withdrawal,74230.0,Rejected,764,2023,4,1,adult,high,Debit,1
13251,Male,51,North,Current,2024-10-07,Withdrawal,69637.0,Rejected,682,2024,10,7,middle_age,high,Debit,2
11229,Female,22,East,Current,2024-09-05,Loan,82658.0,Default,341,2024,9,5,young,high,Credit,1
10260,Male,48,West,Savings,2024-06-06,EMI,25660.0,Approved,798,2024,6,6,middle_age,medium,Debit,4
11695,Male,18,East,Current,2023-10-06,Withdrawal,96619.0,Approved,706,2023,10,6,young,high,Debit,1
13754,Male,24,North,Current,2024-01-22,Loan,45388.0,Approved,354,2024,1,22,young,medium,Credit,2
14887,Male,19,East,Savings,2024-11-24,EMI,55740.0,Rejected,755,2024,11,24,young,high,Debit,1
11979,Male,27,West,Current,2023-06-17,Withdrawal,31932.0,Default,764,2023,6,17,adult,medium,Debit,4
12707,Male,29,South,Current,2024-11-15,Withdrawal,55869.0,Approved,823,2024,11,15,adult,high,Debit,3
10053,Male,57,North,Savings,2024-05-27,Withdrawal,65368.0,Default,680,2024,5,27,middle_age,high,Debit,2
12338,Female,65,South,Current,2023-01-10,EMI,14194.0,Default,373,2023,1,10,senior,medium,Debit,3
10412,Female,21,0,Savings,2024-10-15,Withdrawal,56541.0,Rejected,406,2024,10,15,young,high,Debit,0
12334,Male,61,North,Current,2023-04-03,Withdrawal,5793.0,0,844,2023,4,3,senior,low,Debit,2
14583,Male,57,East,Savings,2024-06-29,Withdrawal,94348.0,Default,741,2024,6,29,middle_age,high,Debit,1
14085,Male,25,East,Current,2024-12-22,Deposit,33894.0,Default,486,2024,12,22,young,medium,Credit,1
12496,Female,24,West,Current,2024-05-09,Loan,68635.0,Rejected,429,2024,5,9,young,high,Credit,4
12747,Male,68,North,Current,2024-02-02,Loan,39568.0,Default,650,2024,2,2,senior,medium,Credit,2
13304,Male,22,South,Current,2024-11-19,Withdrawal,71030.0,0,487,2024,11,19,young,high,Debit,3
11480,Female,49,East,Savings,2024-04-17,Withdrawal,49604.0,Default,505,2024,4,17,middle_age,medium,Debit,1
11508,Female,51,North,Current,2024-12-21,EMI,66327.0,Approved,466,2024,12,21,middle_age,high,Debit,2
11034,Female,27,East,Current,2023-01-12,EMI,0.0,Approved,786,2023,1,12,adult,low,Debit,1
11098,Female,62,South,Savings,2023-11-13,EMI,31936.0,Approved,792,2023,11,13,senior,medium,Debit,3
11470,Male,47,West,Current,2023-02-01,Withdrawal,13326.0,Approved,762,2023,2,1,middle_age,medium,Debit,4
10544,Female,44,West,Savings,2024-11-01,Withdrawal,0.0,Approved,685,2024,11,1,middle_age,low,Debit,4
11047,Male,42,West,Savings,2024-12-05,Withdrawal,26973.0,Approved,470,2024,12,5,middle_age,medium,Debit,4
14714,Male,62,South,Savings,2023-08-23,Deposit,91132.0,Rejected,546,2023,8,23,senior,high,Credit,3
11756,Female,25,East,Current,2024-01-13,Withdrawal,20517.0,Default,305,2024,1,13,young,medium,Debit,1
10031,Male,46,South,Current,2024-12-22,Loan,40566.0,Default,452,2024,12,22,middle_age,medium,Credit,3
10726,Male,42,South,Savings,2023-10-17,EMI,95026.0,Rejected,474,2023,10,17,middle_age,high,Debit,3
14391,Female,26,East,Savings,2023-05-01,Withdrawal,54626.0,Rejected,684,2023,5,1,adult,high,Debit,1
12229,Male,47,West,Savings,2024-10-24,EMI,41721.0,Default,812,2024,10,24,middle_age,medium,Debit,4
10637,Male,45,North,Current,2024-05-12,Withdrawal,53282.0,Default,643,2024,5,12,middle_age,high,Debit,2
11427,Male,22,East,Savings,2023-09-16,Withdrawal,94593.0,Rejected,781,2023,9,16,young,high,Debit,1
12544,Female,51,East,Savings,2024-07-01,Withdrawal,55626.0,Default,758,2024,7,1,middle_age,high,Debit,1
12659,Male,22,North,Current,2023-10-03,Withdrawal,72571.0,Default,896,2023,10,3,young,high,Debit,2
10437,Female,50,South,Current,2023-04-07,Loan,47295.0,Default,603,2023,4,7,middle_age,medium,Credit,3
12631,Male,61,North,Current,2024-10-05,Loan,68958.0,Default,709,2024,10,5,senior,high,Credit,2
10913,Male,37,South,Current,2023-06-07,Withdrawal,40103.0,Rejected,607,2023,6,7,adult,medium,Debit,3
14354,Female,52,0,Savings,2024-10-24,Withdrawal,24765.0,Rejected,644,2024,10,24,middle_age,medium,Debit,0
11589,Male,46,West,Current,2023-10-14,EMI,80973.0,Default,808,2023,10,14,middle_age,high,Debit,4
14295,Male,29,South,Current,2024-04-26,Loan,60850.0,Approved,470,2024,4,26,adult,high,Credit,3
14652,Female,53,East,Current,2023-09-15,Deposit,96089.0,Default,641,2023,9,15,middle_age,high,Credit,1
13549,Male,33,South,Savings,2024-12-19,Deposit,15003.0,Default,783,2024,12,19,adult,medium,Credit,3
11591,Female,43,West,Current,2024-09-09,Deposit,0.0,Approved,562,2024,9,9,middle_age,low,Credit,4
12438,Male,28,North,Current,2023-01-01,EMI,9390.0,Default,696,2023,1,1,adult,low,Debit,2
11770,Male,39,North,Current,2023-08-05,Withdrawal,25544.0,Rejected,487,2023,8,5,adult,medium,Debit,2
11239,Male,60,North,Savings,2023-05-12,Loan,38375.0,Default,686,2023,5,12,middle_age,medium,Credit,2
10904,Male,60,North,Savings,2024-03-29,Deposit,29370.0,Approved,627,2024,3,29,middle_age,medium,Credit,2
13387,Male,24,North,Savings,2023-02-01,Loan,35638.0,Approved,392,2023,2,1,young,medium,Credit,2
14882,Male,33,North,Current,2024-05-12,EMI,50217.0,Rejected,541,2024,5,12,adult,high,Debit,2
14594,Female,26,North,Current,2024-05-20,EMI,3063.0,Approved,854,2024,5,20,adult,low,Debit,2
10508,Male,25,North,Savings,2024-04-11,Loan,14054.0,Default,415,2024,4,11,young,medium,Credit,2
13435,Female,56,East,Savings,2023-05-09,Withdrawal,99316.0,Default,356,2023,5,9,middle_age,high,Debit,1
10184,Male,46,East,Current,2023-12-25,Withdrawal,82289.0,0,489,2023,12,25,middle_age,high,Debit,1
11747,Female,54,East,Savings,2024-04-22,Withdrawal,94829.0,Rejected,896,2024,4,22,middle_age,high,Debit,1
11498,Female,27,East,Savings,2024-01-08,EMI,43789.0,Rejected,357,2024,1,8,adult,medium,Debit,1
12604,Male,35,East,Savings,2023-03-03,Withdrawal,66326.0,Default,530,2023,3,3,adult,high,Debit,1
10322,Male,42,South,Current,2023-08-02,Deposit,74541.0,0,743,2023,8,2,middle_age,high,Credit,3
14419,Male,61,East,Savings,2024-11-22,Loan,92055.0,Rejected,460,2024,11,22,senior,high,Credit,1
12202,Female,60,0,Savings,2024-01-11,Deposit,28003.0,Approved,526,2024,1,11,middle_age,medium,Credit,0
14746,Male,36,West,Savings,2024-04-10,EMI,93693.0,Default,319,2024,4,10,adult,high,Debit,4
13759,Male,50,East,Savings,2024-09-24,Withdrawal,19186.0,Default,532,2024,9,24,middle_age,medium,Debit,1
13432,Female,43,South,Current,2023-08-20,Withdrawal,46485.0,Approved,526,2023,8,20,middle_age,medium,Debit,3
12837,Female,40,West,Savings,2023-08-18,Deposit,30870.0,Rejected,804,2023,8,18,adult,medium,Credit,4
11552,Male,34,East,Current,2024-11-05,Withdrawal,85463.0,Approved,840,2024,11,5,adult,high,Debit,1
14577,Male,56,North,Current,2023-11-26,Loan,84489.0,Default,791,2023,11,26,middle_age,high,Credit,2
11147,Male,47,South,Savings,2023-12-07,Deposit,28524.0,Default,455,2023,12,7,middle_age,medium,Credit,3
14910,Male,51,North,Savings,2024-08-02,Deposit,75147.0,Rejected,477,2024,8,2,middle_age,high,Credit,2
12481,Male,24,East,Savings,2024-12-12,EMI,46309.0,Rejected,319,2024,12,12,young,medium,Debit,1
10045,Female,47,West,Current,2024-10-28,Loan,72823.0,Approved,716,2024,10,28,middle_age,high,Credit,4
14700,Female,32,East,Savings,2024-08-11,Loan,78229.0,Approved,443,2024,8,11,adult,high,Credit,1
14120,Female,55,North,Current,2023-02-11,EMI,97123.0,Default,437,2023,2,11,middle_age,high,Debit,2
13846,Female,34,East,Savings,2023-07-16,Loan,77566.0,Rejected,413,2023,7,16,adult,high,Credit,1
13742,Female,18,South,Current,2023-01-31,EMI,72484.0,0,841,2023,1,31,young,high,Debit,3
11379,Female,68,South,Savings,2024-01-09,EMI,68863.0,Approved,621,2024,1,9,senior,high,Debit,3
11974,Female,59,West,Savings,2024-09-21,Loan,90059.0,Approved,824,2024,9,21,middle_age,high,Credit,4
13897,Male,69,West,Savings,2023-12-15,EMI,6720.0,Rejected,802,2023,12,15,senior,low,Debit,4
10414,Male,48,West,Savings,2023-10-08,EMI,95319.0,Approved,499,2023,10,8,middle_age,high,Debit,4
14768,Male,42,0,Current,2023-05-15,Loan,56277.0,Approved,842,2023,5,15,middle_age,high,Credit,0
11408,Male,49,North,Savings,2023-08-29,Loan,65399.0,Approved,606,2023,8,29,middle_age,high,Credit,2
12408,Male,36,North,Current,2024-08-01,Withdrawal,58740.0,Approved,465,2024,8,1,adult,high,Debit,2
10802,Female,52,East,Current,2023-11-30,Withdrawal,10201.0,Rejected,733,2023,11,30,middle_age,medium,Debit,1
11289,Female,66,West,Current,2023-10-12,EMI,17205.0,Default,699,2023,10,12,senior,medium,Debit,4
11559,Male,65,South,Current,2024-02-03,Withdrawal,90116.0,Approved,572,2024,2,3,senior,high,Debit,3
12320,Male,34,West,Current,2024-01-01,Deposit,89576.0,Default,542,2024,1,1,adult,high,Credit,4
12599,Male,49,South,Current,2023-01-20,EMI,62240.0,Approved,512,2023,1,20,middle_age,high,Debit,3
11730,Female,61,South,Savings,2023-07-16,EMI,64229.0,Rejected,358,2023,7,16,senior,high,Debit,3
13703,Female,38,North,Savings,2023-06-17,Loan,64503.0,Approved,826,2023,6,17,adult,high,Credit,2
10257,Male,54,South,Current,2023-03-11,Deposit,36120.0,Default,752,2023,3,11,middle_age,medium,Credit,3
13611,Male,66,East,Current,2024-12-15,Withdrawal,87180.0,Default,304,2024,12,15,senior,high,Debit,1
11887,Female,60,East,Current,2024-09-29,Deposit,67453.0,Default,305,2024,9,29,middle_age,high,Credit,1
11152,Male,54,South,Current,2024-07-24,Deposit,1168.0,Approved,594,2024,7,24,middle_age,low,Credit,3
12452,Female,36,East,Current,2024-11-02,Loan,13167.0,Default,869,2024,11,2,adult,medium,Credit,1
10648,Male,44,East,Current,2023-03-24,Loan,87840.0,Rejected,516,2023,3,24,middle_age,high,Credit,1
13099,Female,37,West,Current,2023-02-18,Loan,53810.0,Approved,445,2023,2,18,adult,high,Credit,4
14979,Female,43,0,Current,2024-09-01,Deposit,38289.0,Default,585,2024,9,1,middle_age,medium,Credit,0
12355,Female,30,South,Current,2024-01-11,Deposit,29962.0,Default,675,2024,1,11,adult,medium,Credit,3
14639,Female,49,West,Current,2023-08-03,EMI,40441.0,Approved,669,2023,8,3,middle_age,medium,Debit,4
13456,Female,18,East,Current,2023-07-10,Deposit,36059.0,Approved,334,2023,7,10,young,medium,Credit,1
14018,Male,65,North,Current,2024-09-14,Deposit,50824.0,Approved,629,2024,9,14,senior,high,Credit,2
11316,Female,26,West,Current,2024-04-12,Withdrawal,10033.0,Approved,636,2024,4,12,adult,medium,Debit,4
11089,Female,46,East,Savings,2023-02-13,EMI,92029.0,Rejected,698,2023,2,13,middle_age,high,Debit,1
12132,Male,39,West,Current,2024-06-01,Withdrawal,13738.0,Rejected,337,2024,6,1,adult,medium,Debit,4
14554,Male,23,East,Savings,2024-02-20,Deposit,89373.0,Approved,683,2024,2,20,young,high,Credit,1
13832,Female,50,North,Savings,2023-10-28,Withdrawal,4413.0,Approved,624,2023,10,28,middle_age,low,Debit,2
11351,Female,53,West,Savings,2023-12-18,EMI,83128.0,Rejected,730,2023,12,18,middle_age,high,Debit,4
13194,Male,24,East,Savings,2024-04-07,Loan,44322.0,Rejected,716,2024,4,7,young,medium,Credit,1
10113,Female,25,South,Savings,2024-03-04,Withdrawal,21572.0,Default,688,2024,3,4,young,medium,Debit,3
13920,Male,43,East,Savings,2024-05-07,Withdrawal,70711.0,Approved,549,2024,5,7,middle_age,high,Debit,1
10264,Male,26,North,Current,2023-09-04,Deposit,85577.0,Approved,571,2023,9,4,adult,high,Credit,2
11394,Female,49,West,Savings,2024-05-23,Loan,34993.0,Approved,839,2024,5,23,middle_age,medium,Credit,4
14983,Male,55,West,Savings,2023-02-07,Deposit,42842.0,Rejected,459,2023,2,7,middle_age,medium,Credit,4
11187,Female,45,South,Savings,2024-08-23,EMI,59247.0,Default,519,2024,8,23,middle_age,high,Debit,3
14693,Male,59,East,Current,2023-04-13,Deposit,1100.0,Default,788,2023,4,13,middle_age,low,Credit,1
10057,Female,20,South,Savings,2023-01-28,Deposit,26482.0,Approved,491,2023,1,28,young,medium,Credit,3
11310,Female,49,South,Current,2024-06-03,Deposit,77907.0,Default,421,2024,6,3,middle_age,high,Credit,3
10696,Female,44,East,Savings,2024-01-05,EMI,26147.0,Rejected,686,2024,1,5,middle_age,medium,Debit,1
14335,Female,68,South,Savings,2024-07-12,Withdrawal,12112.0,Approved,724,2024,7,12,senior,medium,Debit,3
13955,Female,62,North,Current,2023-11-21,Deposit,51135.0,Default,398,2023,11,21,senior,high,Credit,2
12385,Male,63,West,Savings,2023-11-28,Loan,80386.0,Default,514,2023,11,28,senior,high,Credit,4
14305,Male,45,East,Savings,2023-06-21,Loan,19540.0,Approved,572,2023,6,21,middle_age,medium,Credit,1
14379,Male,41,North,Savings,2024-11-19,Withdrawal,69858.0,Rejected,483,2024,11,19,middle_age,high,Debit,2
13684,Female,32,East,Savings,2023-01-10,Withdrawal,41735.0,Rejected,855,2023,1,10,adult,medium,Debit,1
11942,Female,36,North,Current,2023-05-25,Loan,64649.0,Approved,352,2023,5,25,adult,high,Credit,2
10320,Female,46,North,Current,2024-12-09,Deposit,61282.0,Approved,417,2024,12,9,middle_age,high,Credit,2
12437,Female,40,North,Current,2023-12-14,Deposit,25409.0,Default,578,2023,12,14,adult,medium,Credit,2
11590,Female,57,East,Savings,2024-04-19,Deposit,81048.0,Rejected,758,2024,4,19,middle_age,high,Credit,1
10683,Male,55,South,Savings,2023-03-09,EMI,12862.0,Default,402,2023,3,9,middle_age,medium,Debit,3
13143,Male,52,North,Current,2023-09-08,Deposit,0.0,Rejected,717,2023,9,8,middle_age,low,Credit,2
13426,Female,45,North,Current,2023-02-02,Deposit,1818.0,Approved,467,2023,2,2,middle_age,low,Credit,2
10480,Female,52,North,Current,2023-07-31,EMI,9958.0,Rejected,784,2023,7,31,middle_age,low,Debit,2
13738,Male,39,0,Savings,2023-11-03,Withdrawal,79673.0,Approved,669,2023,11,3,adult,high,Debit,0
13039,Male,61,South,Current,2024-10-31,Loan,40280.0,Approved,406,2024,10,31,senior,medium,Credit,3
10287,Male,45,East,Current,2023-11-03,Withdrawal,49484.0,Default,743,2023,11,3,middle_age,medium,Debit,1
13793,Male,31,East,Current,2023-04-22,Loan,27427.0,Approved,749,2023,4,22,adult,medium,Credit,1
12079,Male,26,South,Savings,2023-04-29,Loan,6057.0,Approved,894,2023,4,29,adult,low,Credit,3
13632,Male,18,North,Current,2024-05-31,Deposit,42534.0,Default,310,2024,5,31,young,medium,Credit,2
12570,Male,19,South,Savings,2024-09-17,EMI,45651.0,Rejected,799,2024,9,17,young,medium,Debit,3
11922,Male,55,West,Savings,2023-07-11,Deposit,55478.0,Default,658,2023,7,11,middle_age,high,Credit,4
14367,Male,29,East,Current,2024-09-12,Deposit,1247.0,Approved,386,2024,9,12,adult,low,Credit,1
13730,Male,36,North,Current,2023-03-17,Deposit,16834.0,Default,717,2023,3,17,adult,medium,Credit,2
11599,Female,24,West,Current,2024-04-13,EMI,59398.0,Rejected,376,2024,4,13,young,high,Debit,4
12489,Female,28,South,Savings,2023-12-07,Deposit,67551.0,Rejected,676,2023,12,7,adult,high,Credit,3
